ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min),Data do Evento,Código do Status
1632713,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:35,-,-,-,-,-,-,-,2025-04-09 14:35:00,
1632714,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:42,09/04/2025 14:33,-,1.04 dias,-,-,-,-,2025-04-08 13:42:00,
1632714,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:33,09/04/2025 14:34,-,0.0 dias,-,-,-,-,2025-04-09 14:33:00,
1632714,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:34,05/05/2025 14:26,-,25.99 dias,-,-,-,-,2025-04-09 14:34:00,
1632714,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 14:26,05/05/2025 14:27,-,0.0 dias,-,-,-,-,2025-05-05 14:26:00,
1632714,Cancelado,carlos@zapform.com.br,-,05/05/2025 14:27,-,-,-,-,-,-,-,2025-05-05 14:27:00,
1632717,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:42,09/04/2025 14:36,-,1.04 dias,-,-,-,-,2025-04-08 13:42:00,
1632717,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:36,09/04/2025 14:37,-,0.0 dias,-,-,-,-,2025-04-09 14:36:00,
1632717,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:37,24/07/2025 10:03,-,105.81 dias,-,-,-,-,2025-04-09 14:37:00,
1632717,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,24/07/2025 10:03,24/07/2025 10:58,-,0.04 dias,-,-,-,-,2025-07-24 10:03:00,
1632717,Cancelado,thais.roberta@nava.com.br,-,24/07/2025 10:58,-,-,-,-,-,-,-,2025-07-24 10:58:00,
1632718,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:42,09/04/2025 14:35,-,1.04 dias,-,-,-,-,2025-04-08 13:42:00,
1632718,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:35,09/04/2025 14:36,-,0.0 dias,-,-,-,-,2025-04-09 14:35:00,
1632718,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:36,05/05/2025 14:03,-,25.98 dias,-,-,-,-,2025-04-09 14:36:00,
1632718,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 14:03,05/05/2025 14:06,-,0.0 dias,-,-,-,-,2025-05-05 14:03:00,
1632718,Cancelado,carlos@zapform.com.br,-,05/05/2025 14:06,31/07/2025 11:24,-,86.89 dias,-,-,-,-,2025-05-05 14:06:00,
1632718,Aguardando Verificação/Aprovação (NAVA),thais.roberta@nava.com.br,-,31/07/2025 11:24,31/07/2025 11:24,-,0.0 dias,-,-,-,-,2025-07-31 11:24:00,
1632718,Enviado para o RM (Integração),integracao-projetoisp,-,31/07/2025 11:24,31/07/2025 11:25,-,0.0 dias,-,-,-,-,2025-07-31 11:24:00,
1632718,Contrato Ativo,integracao-projetoisp,-,31/07/2025 11:25,07/08/2025 17:13,-,7.24 dias,-,-,-,-,2025-07-31 11:25:00,
1632718,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,07/08/2025 17:13,-,-,-,-,-,-,-,2025-08-07 17:13:00,
1632721,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:43,10/04/2025 11:49,-,1.92 dias,-,-,-,-,2025-04-08 13:43:00,
1632721,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/04/2025 11:49,10/04/2025 11:50,-,0.0 dias,-,-,-,-,2025-04-10 11:49:00,
1632721,Contrato Ativo,carlos@zapform.com.br,-,10/04/2025 11:50,-,-,-,-,-,-,-,2025-04-10 11:50:00,
1804754,Aguardando Verificação/Aprovação (NAVA),-,-,01/07/2025 11:26,01/07/2025 11:27,-,0.0 dias,-,-,-,-,2025-07-01 11:26:00,
1804754,Enviado para o RM (Integração),integracao-projetoisp,-,01/07/2025 11:27,01/07/2025 11:27,-,0.0 dias,-,-,-,-,2025-07-01 11:27:00,
1804754,Contrato Ativo,integracao-projetoisp,-,01/07/2025 11:27,-,-,-,-,-,-,-,2025-07-01 11:27:00,
1632723,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:43,09/04/2025 14:38,-,1.04 dias,-,-,-,-,2025-04-08 13:43:00,
1632723,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:38,09/04/2025 14:40,-,0.0 dias,-,-,-,-,2025-04-09 14:38:00,
1632723,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:40,-,-,-,-,-,-,-,2025-04-09 14:40:00,
1632725,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:44,09/04/2025 16:10,-,1.1 dias,-,-,-,-,2025-04-08 13:44:00,
1632725,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 16:10,09/04/2025 16:11,-,0.0 dias,-,-,-,-,2025-04-09 16:10:00,
1632725,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 16:11,05/06/2025 17:05,-,57.04 dias,-,-,-,-,2025-04-09 16:11:00,
1632725,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/06/2025 17:05,03/07/2025 10:45,-,27.74 dias,-,-,-,-,2025-06-05 17:05:00,
1632725,Cancelado,thais.roberta@nava.com.br,-,03/07/2025 10:45,-,-,-,-,-,-,-,2025-07-03 10:45:00,
1632727,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:44,09/04/2025 14:40,-,1.04 dias,-,-,-,-,2025-04-08 13:44:00,
1632727,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:40,09/04/2025 14:41,-,0.0 dias,-,-,-,-,2025-04-09 14:40:00,
1632727,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:41,-,-,-,-,-,-,-,2025-04-09 14:41:00,
1632729,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:44,09/04/2025 14:41,-,1.04 dias,-,-,-,-,2025-04-08 13:44:00,
1632729,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:41,09/04/2025 14:42,-,0.0 dias,-,-,-,-,2025-04-09 14:41:00,
1632729,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:42,-,-,-,-,-,-,-,2025-04-09 14:42:00,
1632731,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:45,09/04/2025 14:42,-,1.04 dias,-,-,-,-,2025-04-08 13:45:00,
1632731,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:42,09/04/2025 14:42,-,0.0 dias,-,-,-,-,2025-04-09 14:42:00,
1632731,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:42,-,-,-,-,-,-,-,2025-04-09 14:42:00,
1632733,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:45,09/04/2025 14:43,-,1.04 dias,-,-,-,-,2025-04-08 13:45:00,
1632733,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:43,09/04/2025 14:44,-,0.0 dias,-,-,-,-,2025-04-09 14:43:00,
1632733,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:44,-,-,-,-,-,-,-,2025-04-09 14:44:00,
1526237,Aguardando Verificação/Aprovação (NAVA),-,-,26/02/2025 12:01,26/02/2025 12:02,-,0.0 dias,-,-,-,-,2025-02-26 12:01:00,
1526237,Enviado para o RM (Integração),carlos@zapform.com.br,-,26/02/2025 12:02,26/02/2025 12:02,-,0.0 dias,-,-,-,-,2025-02-26 12:02:00,
1526237,Contrato Ativo,carlos@zapform.com.br,-,26/02/2025 12:02,28/02/2025 15:12,-,2.13 dias,-,-,-,-,2025-02-26 12:02:00,
1526237,Cancelado,carlos@zapform.com.br,-,28/02/2025 15:12,-,-,-,-,-,-,-,2025-02-28 15:12:00,
1632735,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:46,09/04/2025 14:42,-,1.04 dias,-,-,-,-,2025-04-08 13:46:00,
1632735,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:42,09/04/2025 14:43,-,0.0 dias,-,-,-,-,2025-04-09 14:42:00,
1632735,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:43,05/05/2025 14:54,-,26.01 dias,-,-,-,-,2025-04-09 14:43:00,
1632735,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 14:54,05/05/2025 14:54,-,0.0 dias,-,-,-,-,2025-05-05 14:54:00,
1632735,Cancelado,carlos@zapform.com.br,-,05/05/2025 14:54,-,-,-,-,-,-,-,2025-05-05 14:54:00,
1632738,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:46,09/04/2025 14:44,-,1.04 dias,-,-,-,-,2025-04-08 13:46:00,
1632738,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:44,09/04/2025 14:46,-,0.0 dias,-,-,-,-,2025-04-09 14:44:00,
1632738,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:46,24/04/2025 14:20,-,14.98 dias,-,-,-,-,2025-04-09 14:46:00,
1632738,Cancelado,celiene.pinho@nava.com.br,-,24/04/2025 14:20,-,-,-,-,-,-,-,2025-04-24 14:20:00,
1632740,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:46,09/04/2025 14:46,-,1.04 dias,-,-,-,-,2025-04-08 13:46:00,
1632740,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:46,09/04/2025 14:48,-,0.0 dias,-,-,-,-,2025-04-09 14:46:00,
1632740,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:48,-,-,-,-,-,-,-,2025-04-09 14:48:00,
1632741,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:47,09/04/2025 14:45,-,1.04 dias,-,-,-,-,2025-04-08 13:47:00,
1632741,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:45,09/04/2025 14:46,-,0.0 dias,-,-,-,-,2025-04-09 14:45:00,
1632741,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:46,05/05/2025 13:28,-,25.95 dias,-,-,-,-,2025-04-09 14:46:00,
1632741,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 13:28,05/05/2025 13:29,-,0.0 dias,-,-,-,-,2025-05-05 13:28:00,
1632741,Cancelado,carlos@zapform.com.br,-,05/05/2025 13:29,-,-,-,-,-,-,-,2025-05-05 13:29:00,
1632744,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:47,09/04/2025 14:49,-,1.04 dias,-,-,-,-,2025-04-08 13:47:00,
1632744,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:49,09/04/2025 14:50,-,0.0 dias,-,-,-,-,2025-04-09 14:49:00,
1632744,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:50,05/05/2025 15:47,-,26.04 dias,-,-,-,-,2025-04-09 14:50:00,
1632744,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 15:47,05/05/2025 15:48,-,0.0 dias,-,-,-,-,2025-05-05 15:47:00,
1632744,Cancelado,carlos@zapform.com.br,-,05/05/2025 15:48,-,-,-,-,-,-,-,2025-05-05 15:48:00,
1632745,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:48,09/04/2025 14:48,-,1.04 dias,-,-,-,-,2025-04-08 13:48:00,
1632745,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:48,09/04/2025 14:49,-,0.0 dias,-,-,-,-,2025-04-09 14:48:00,
1632745,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:49,05/05/2025 15:28,-,26.03 dias,-,-,-,-,2025-04-09 14:49:00,
1632745,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 15:28,05/05/2025 15:28,-,0.0 dias,-,-,-,-,2025-05-05 15:28:00,
1632745,Cancelado,carlos@zapform.com.br,-,05/05/2025 15:28,-,-,-,-,-,-,-,2025-05-05 15:28:00,
1632746,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:48,09/04/2025 14:47,-,1.04 dias,-,-,-,-,2025-04-08 13:48:00,
1632746,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:47,09/04/2025 14:48,-,0.0 dias,-,-,-,-,2025-04-09 14:47:00,
1632746,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:48,03/06/2025 12:13,-,54.89 dias,-,-,-,-,2025-04-09 14:48:00,
1632746,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,03/06/2025 12:13,03/06/2025 14:45,-,0.11 dias,-,-,-,-,2025-06-03 12:13:00,
1632746,Cancelado,thais.roberta@nava.com.br,-,03/06/2025 14:45,-,-,-,-,-,-,-,2025-06-03 14:45:00,
1632748,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:48,09/04/2025 14:51,-,1.04 dias,-,-,-,-,2025-04-08 13:48:00,
1632748,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:51,09/04/2025 14:53,-,0.0 dias,-,-,-,-,2025-04-09 14:51:00,
1632748,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:53,-,-,-,-,-,-,-,2025-04-09 14:53:00,
1632750,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:49,09/04/2025 14:50,-,1.04 dias,-,-,-,-,2025-04-08 13:49:00,
1632750,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:50,09/04/2025 14:52,-,0.0 dias,-,-,-,-,2025-04-09 14:50:00,
1632750,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:52,05/05/2025 15:14,-,26.02 dias,-,-,-,-,2025-04-09 14:52:00,
1632750,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 15:14,05/05/2025 15:14,-,0.0 dias,-,-,-,-,2025-05-05 15:14:00,
1632750,Cancelado,carlos@zapform.com.br,-,05/05/2025 15:14,-,-,-,-,-,-,-,2025-05-05 15:14:00,
1632754,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:49,09/04/2025 14:52,-,1.04 dias,-,-,-,-,2025-04-08 13:49:00,
1632754,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:52,09/04/2025 14:54,-,0.0 dias,-,-,-,-,2025-04-09 14:52:00,
1632754,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:54,-,-,-,-,-,-,-,2025-04-09 14:54:00,
1632757,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:49,09/04/2025 14:53,-,1.04 dias,-,-,-,-,2025-04-08 13:49:00,
1632757,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:53,09/04/2025 14:54,-,0.0 dias,-,-,-,-,2025-04-09 14:53:00,
1632757,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:54,05/06/2025 16:00,-,57.05 dias,-,-,-,-,2025-04-09 14:54:00,
1632757,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/06/2025 16:00,04/07/2025 12:07,-,28.84 dias,-,-,-,-,2025-06-05 16:00:00,
1632757,Enviado para o RM (Integração),integracao-projetoisp,-,04/07/2025 12:07,04/07/2025 12:08,-,0.0 dias,-,-,-,-,2025-07-04 12:07:00,
1632757,Contrato Ativo,integracao-projetoisp,-,04/07/2025 12:08,-,-,-,-,-,-,-,2025-07-04 12:08:00,
1632760,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:50,10/04/2025 11:48,-,1.92 dias,-,-,-,-,2025-04-08 13:50:00,
1632760,Enviado para o RM (Integração),carlos@zapform.com.br,-,10/04/2025 11:48,10/04/2025 11:49,-,0.0 dias,-,-,-,-,2025-04-10 11:48:00,
1632760,Contrato Ativo,carlos@zapform.com.br,-,10/04/2025 11:49,02/06/2025 16:28,-,53.19 dias,-,-,-,-,2025-04-10 11:49:00,
1632760,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,02/06/2025 16:28,02/06/2025 16:29,-,0.0 dias,-,-,-,-,2025-06-02 16:28:00,
1632760,Enviado para o RM (Integração),integracao-projetoisp,-,02/06/2025 16:29,02/06/2025 16:29,-,0.0 dias,-,-,-,-,2025-06-02 16:29:00,
1632760,Contrato Ativo,integracao-projetoisp,-,02/06/2025 16:29,-,-,-,-,-,-,-,2025-06-02 16:29:00,
1632762,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:50,09/04/2025 14:55,-,1.04 dias,-,-,-,-,2025-04-08 13:50:00,
1632762,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:55,09/04/2025 14:55,-,0.0 dias,-,-,-,-,2025-04-09 14:55:00,
1632762,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:55,-,-,-,-,-,-,-,2025-04-09 14:55:00,
1632764,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:51,09/04/2025 14:56,-,1.05 dias,-,-,-,-,2025-04-08 13:51:00,
1632764,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:56,09/04/2025 14:57,-,0.0 dias,-,-,-,-,2025-04-09 14:56:00,
1632764,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:57,-,-,-,-,-,-,-,2025-04-09 14:57:00,
1632766,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:51,09/04/2025 14:56,-,1.05 dias,-,-,-,-,2025-04-08 13:51:00,
1632766,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:56,09/04/2025 14:58,-,0.0 dias,-,-,-,-,2025-04-09 14:56:00,
1632766,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:58,-,-,-,-,-,-,-,2025-04-09 14:58:00,
1632768,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:51,09/04/2025 14:57,-,1.05 dias,-,-,-,-,2025-04-08 13:51:00,
1632768,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:57,09/04/2025 14:58,-,0.0 dias,-,-,-,-,2025-04-09 14:57:00,
1632768,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 14:58,-,-,-,-,-,-,-,2025-04-09 14:58:00,
1632771,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:52,09/04/2025 14:58,-,1.05 dias,-,-,-,-,2025-04-08 13:52:00,
1632771,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:58,09/04/2025 15:00,-,0.0 dias,-,-,-,-,2025-04-09 14:58:00,
1632771,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:00,-,-,-,-,-,-,-,2025-04-09 15:00:00,
1632773,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:52,09/04/2025 15:00,-,1.05 dias,-,-,-,-,2025-04-08 13:52:00,
1632773,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:00,09/04/2025 15:02,-,0.0 dias,-,-,-,-,2025-04-09 15:00:00,
1632773,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:02,19/05/2025 13:49,-,39.95 dias,-,-,-,-,2025-04-09 15:02:00,
1632773,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,19/05/2025 13:49,19/05/2025 13:51,-,0.0 dias,-,-,-,-,2025-05-19 13:49:00,
1632773,Enviado para o RM (Integração),integracao-projetoisp,-,19/05/2025 13:51,19/05/2025 13:51,-,0.0 dias,-,-,-,-,2025-05-19 13:51:00,
1632773,Contrato Ativo,integracao-projetoisp,-,19/05/2025 13:51,-,-,-,-,-,-,-,2025-05-19 13:51:00,
1632775,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:53,09/04/2025 14:59,-,1.05 dias,-,-,-,-,2025-04-08 13:53:00,
1632775,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 14:59,09/04/2025 15:01,-,0.0 dias,-,-,-,-,2025-04-09 14:59:00,
1632775,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:01,05/05/2025 16:05,-,26.04 dias,-,-,-,-,2025-04-09 15:01:00,
1632775,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,05/05/2025 16:05,05/05/2025 16:05,-,0.0 dias,-,-,-,-,2025-05-05 16:05:00,
1632775,Cancelado,carlos@zapform.com.br,-,05/05/2025 16:05,-,-,-,-,-,-,-,2025-05-05 16:05:00,
1632779,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:53,09/04/2025 15:01,-,1.05 dias,-,-,-,-,2025-04-08 13:53:00,
1632779,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:01,09/04/2025 15:03,-,0.0 dias,-,-,-,-,2025-04-09 15:01:00,
1632779,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:03,-,-,-,-,-,-,-,2025-04-09 15:03:00,
1632781,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:53,09/04/2025 16:08,-,1.09 dias,-,-,-,-,2025-04-08 13:53:00,
1632781,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 16:08,09/04/2025 16:09,-,0.0 dias,-,-,-,-,2025-04-09 16:08:00,
1632781,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 16:09,-,-,-,-,-,-,-,2025-04-09 16:09:00,
1632783,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:54,09/04/2025 15:03,-,1.05 dias,-,-,-,-,2025-04-08 13:54:00,
1632783,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:03,09/04/2025 15:04,-,0.0 dias,-,-,-,-,2025-04-09 15:03:00,
1632783,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:04,23/06/2025 11:45,-,74.86 dias,-,-,-,-,2025-04-09 15:04:00,
1632783,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,23/06/2025 11:45,23/06/2025 11:47,-,0.0 dias,-,-,-,-,2025-06-23 11:45:00,
1632783,Contratos Encerrados,celiene.pinho@nava.com.br,-,23/06/2025 11:47,-,-,-,-,-,-,-,2025-06-23 11:47:00,
1632785,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:54,09/04/2025 15:04,-,1.05 dias,-,-,-,-,2025-04-08 13:54:00,
1632785,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:04,09/04/2025 15:05,-,0.0 dias,-,-,-,-,2025-04-09 15:04:00,
1632785,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:05,-,-,-,-,-,-,-,2025-04-09 15:05:00,
1346065,Aguardando Verificação/Aprovação (NAVA),-,-,29/11/2024 13:32,29/11/2024 13:42,-,0.01 dias,-,-,-,-,2024-11-29 13:32:00,
1346065,Enviado para o RM (Integração),carlos@zapform.com.br,-,29/11/2024 13:42,29/11/2024 18:26,-,0.2 dias,-,-,-,-,2024-11-29 13:42:00,
1346065,Contrato Ativo,carlos@zapform.com.br,-,29/11/2024 18:26,02/12/2024 10:54,-,2.69 dias,-,-,-,-,2024-11-29 18:26:00,
1346065,Em Revisão (NAVA),carlos@zapform.com.br,-,02/12/2024 10:54,25/02/2025 14:29,-,85.15 dias,-,-,-,-,2024-12-02 10:54:00,
1346065,Cancelado,carlos@zapform.com.br,-,25/02/2025 14:29,-,-,-,-,-,-,-,2025-02-25 14:29:00,
1632789,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:54,09/04/2025 15:05,-,1.05 dias,-,-,-,-,2025-04-08 13:54:00,
1632789,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:05,09/04/2025 15:06,-,0.0 dias,-,-,-,-,2025-04-09 15:05:00,
1632789,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:06,-,-,-,-,-,-,-,2025-04-09 15:06:00,
1632793,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:55,09/04/2025 15:06,-,1.05 dias,-,-,-,-,2025-04-08 13:55:00,
1632793,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:06,09/04/2025 15:07,-,0.0 dias,-,-,-,-,2025-04-09 15:06:00,
1632793,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:07,-,-,-,-,-,-,-,2025-04-09 15:07:00,
1632798,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:55,09/04/2025 16:07,-,1.09 dias,-,-,-,-,2025-04-08 13:55:00,
1632798,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 16:07,09/04/2025 16:08,-,0.0 dias,-,-,-,-,2025-04-09 16:07:00,
1632798,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 16:08,-,-,-,-,-,-,-,2025-04-09 16:08:00,
1632800,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:56,09/04/2025 15:43,-,1.07 dias,-,-,-,-,2025-04-08 13:56:00,
1632800,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:43,09/04/2025 15:44,-,0.0 dias,-,-,-,-,2025-04-09 15:43:00,
1632800,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:44,-,-,-,-,-,-,-,2025-04-09 15:44:00,
1632806,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:56,09/04/2025 15:09,-,1.05 dias,-,-,-,-,2025-04-08 13:56:00,
1632806,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:09,09/04/2025 15:09,-,0.0 dias,-,-,-,-,2025-04-09 15:09:00,
1632806,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:09,-,-,-,-,-,-,-,2025-04-09 15:09:00,
1632809,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:56,09/04/2025 15:09,-,1.05 dias,-,-,-,-,2025-04-08 13:56:00,
1632809,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:09,09/04/2025 15:11,-,0.0 dias,-,-,-,-,2025-04-09 15:09:00,
1632809,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:11,-,-,-,-,-,-,-,2025-04-09 15:11:00,
1632811,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:57,09/04/2025 15:10,-,1.05 dias,-,-,-,-,2025-04-08 13:57:00,
1632811,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:10,09/04/2025 15:11,-,0.0 dias,-,-,-,-,2025-04-09 15:10:00,
1632811,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:11,-,-,-,-,-,-,-,2025-04-09 15:11:00,
1632813,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:57,09/04/2025 15:11,-,1.05 dias,-,-,-,-,2025-04-08 13:57:00,
1632813,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:11,09/04/2025 15:12,-,0.0 dias,-,-,-,-,2025-04-09 15:11:00,
1632813,Contrato Ativo,carlos@zapform.com.br,-,09/04/2025 15:12,-,-,-,-,-,-,-,2025-04-09 15:12:00,
1632815,Aguardando Verificação/Aprovação (NAVA),-,-,08/04/2025 13:57,09/04/2025 15:12,-,1.05 dias,-,-,-,-,2025-04-08 13:57:00,
1632815,Enviado para o RM (Integração),carlos@zapform.com.br,-,09/04/2025 15:12,09/04/2025 15:13,-,0.0 dias,-,-,-,-,2025-04-09 15:12:00,
