ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Data de Criação,Última Alteração,Etiquetas,Prioridade,Nome Card,Período do contrato (Meses),Dias antes do vencimento para receber fatura,Valor,Dia de vencimento,Meio de pagamento,Designação,Data de início do contrato,Cobranças avulsas,Link da card na Viabilidade,Card ID na Viabilidade,Unnamed: 20,Unnamed: 21,Unnamed: 22,
1600603,Jurídico,ROBSON JEAN LIMA SAMPAIO EIRELI,557581207520,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,MUDANÇA DE ENDEREÇO - 0236 PAA ANGUERA,12,10,"149,9",27,Boleto Bancário,AEX5010282,27/01/2024,[],https://app.zapform.com.br/c/726/workflow/1600602,1600602,-,,,
1600605,Jurídico,OCM NET SOLUCOES EM COMUNICACAO LTDA,559981139565,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA SAO FELIX DE BALSAS,12,10,300,20,Boleto Bancário,SFB5010153,20/03/2023,[],https://app.zapform.com.br/c/726/workflow/1600604,1600604,-,,,
1616990,Jurídico,VIP NET PROVEDOR DE SERVICOS DE INTERNET LTDA,557381466705,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - TJ MT - NOVA XAVANTINA - SUY5010274,12,10,250,30,Boleto Bancário,SUY5010274,30/03/2023,[],https://app.zapform.com.br/c/726/workflow/1616989,1616989,-,,,
1600607,Jurídico,INFO JR TELECOM SERVICOS DE COMUNICACAO LTDA,559291068436,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA URUCURITUBA,12,10,299,25,Boleto Bancário,UCU5010032,25/12/2023,[],https://app.zapform.com.br/c/726/workflow/1600606,1600606,-,,,
1600609,Jurídico,COSTA E SODRE COMUNICACAO LTDA,559881019265,Contratos Encerrados,31/03/2025,25/07/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA LUIS DOMINGUES,12,10,150,15,Boleto Bancário,LDS5010318,15/03/2022,[],https://app.zapform.com.br/c/726/workflow/1600608,1600608,-,,,
1600611,Jurídico,SPEEDNET INFORMATICA,556198184929,Contratos Encerrados,31/03/2025,01/08/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA MIMOSO DE GOIAS,12,10,100,10,Boleto Bancário,MOQ5010007,10/02/2024,[],https://app.zapform.com.br/c/726/workflow/1600610,1600610,-,,,
1600613,Jurídico,TECCELL ONLINE TELECOMUNICACOES LTDA,553898181548,Contrato Ativo,31/03/2025,15/05/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA URUCUIA,10,10,"139,9",15,Boleto Bancário,URUI5010203,15/04/2023,[],https://app.zapform.com.br/c/726/workflow/1600612,1600612,-,,,
1600614,Jurídico,M M FERREIRA - WELLNET TELECOM,559391541543,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PLANO DE AÇÃO - CANCELADO POR FALTA DE PAGAMENTO / BRADESCO - PAA AVEIRO,12,10,300,25,Boleto Bancário,AVE5010010,01/11/2024,[],https://app.zapform.com.br/c/726/workflow/1274519,1274519,-,,,
1600616,Jurídico,R C B DA SILVA,559791473791,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PLANO DE AÇÃO - BDN PAE GOVERNO DO AMAZONAS - 3º BPM DE TEFÉ,12,10,200,10,Boleto Bancário,TFE5015097,10/05/2023,[],https://app.zapform.com.br/c/726/workflow/1600615,1600615,-,,,
1600618,Jurídico,FIGUEIREDO & SILVA LTDA,559984387329,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA JOSELANDIA,12,10,250,25,Boleto Bancário,JEL5010173,25/01/2024,[],https://app.zapform.com.br/c/726/workflow/1600617,1600617,-,,,
1617006,Jurídico,CONNECT INTERNET BANDA LARGA LTDA,557781028805,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - BOL5010371,12,10,150,30,Boleto Bancário,BOL5010371,30/01/2022,[],https://app.zapform.com.br/c/726/workflow/1617005,1617005,-,,,
1600622,Jurídico,LOUZEIRO & MORAIS LTDA,557798301564,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE REMANEJAMENTO INTERNO - BANCO DO NORDESTE - IP DEDICADO - BNB CORRENTE,12,10,400,10,Boleto Bancário,CNT5012545,01/11/2024,[],https://app.zapform.com.br/c/726/workflow/1600621,1600621,-,,,
1600624,Jurídico,EDSON A REIS LTDA,559591629525,Contratos Encerrados,31/03/2025,30/05/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE - PAA UIRAMUTA,12,10,430,15,Boleto Bancário,URMT5010032,15/11/2022,[],https://app.zapform.com.br/c/726/workflow/1600623,1600623,-,,,
1617008,Jurídico,LD PRODUTOS DE INFORMATICA LTDA,556299454810,Contratos Encerrados,03/04/2025,04/08/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA PACARAIMA - SQD5010011,12,10,"189,9",1,Boleto Bancário,SQD5010011,07/11/2024,[],https://app.zapform.com.br/c/726/workflow/1617007,1617007,-,,,
1600626,Jurídico,ARAUJO E ALMEIDA SERVICOS LTDA,559820167980,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PREFEITURA DE SANTANA/AMAPÁ - EMEB SARA PIRES,12,10,575,25,Boleto Bancário,SJE5036054,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600625,1600625,-,,,
1617010,Jurídico,MR YNET PROVEDOR DE INTERNET LTDA,557499971409,Contratos Encerrados,03/04/2025,22/05/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - BXD5010398,12,10,100,25,Boleto Bancário,BXD5010398,25/01/2024,[],https://app.zapform.com.br/c/726/workflow/1617009,1617009,-,,,
1600628,Jurídico,AVI TELECOMUNICACOES E SERVICOS LTDA,556484423315,Contrato Ativo,31/03/2025,09/06/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA CHAPADAO DO CEU,9,10,"137,50",20,Boleto Bancário,COCE5010018,20/01/2023,[],https://app.zapform.com.br/c/726/workflow/1600627,1600627,-,,,
1617013,Jurídico,PORTAL NET TELECOM LTDA,557999853084,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - POV5010470,12,10,350,30,Boleto Bancário,POV5010470,30/03/2023,[],https://app.zapform.com.br/c/726/workflow/1617011,1617011,-,,,
1600630,Jurídico,J. J. B. DA SILVA LTDA,556892363393,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA MARECHAL THAUMATURGO,12,10,400,25,Boleto Bancário,MLTO5010008,25/10/2023,[],https://app.zapform.com.br/c/726/workflow/1600629,1600629,-,,,
1617015,Jurídico,T & S SERVICOS DE COMUNICACAO MULTIMIDIA LTDA,558496606667,Contrato Ativo,03/04/2025,09/06/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - FPG5010023,9,10,"89,90",20,Boleto Bancário,FPG5010023,20/02/2024,[],https://app.zapform.com.br/c/726/workflow/1617014,1617014,-,,,
1617017,Jurídico,R&R WI-FI FIBRA OPTICA,18523492000165,Contrato Ativo,03/04/2025,06/06/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - JUC5010125,12,10,100,05,Boleto Bancário,JUC5010125,10/01/2023,[],https://app.zapform.com.br/c/726/workflow/1617016,1617016,-,,,
1600633,Jurídico,INFOWAY TELECOM ARARUNA LTDA,558396179990,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA TACIMA,12,10,150,30,Boleto Bancário,TAM5010151,30/09/2022,[],https://app.zapform.com.br/c/726/workflow/1600631,1600631,-,,,
1600635,Jurídico,ALESSANDRO DA SILVA TECNOLOGIA DA INFORMACAO,557185258916,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,WI-FI - AG SIMOES FILHO - lista dos 152 links Bradesco - NET EXPRESS,12,10,"104,99",5,Boleto Bancário,SMF5040580,05/01/2023,[],https://app.zapform.com.br/c/726/workflow/1600634,1600634,-,,,
1617019,Jurídico,GRZ SERVICOS E TECNOLOGIAS LTDA,559591122328,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE UPGRADE - BRADESCO - PROJETO UPGRADE / VSAT - PAA PACARAIMA - PACM5010092,12,10,520,15,Boleto Bancário,PACM5010092,15/01/2022,[],https://app.zapform.com.br/c/726/workflow/1617018,1617018,-,,,
1600637,Jurídico,IMICRO PROVEDORES DE INTERNET LTDA,553237241104,Contratos Encerrados,31/03/2025,17/07/2025,-,Sem prioridade,COPASA - BARÃO DE MONTE ALTO,12,10,450,28,Boleto Bancário,CAAL5010009,30/10/2022,[],https://app.zapform.com.br/c/726/workflow/1600636,1600636,-,,,
1617023,Jurídico,VELOCINETE LTDA,558688256484,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - NRM5010173,12,10,"199,9",20,Boleto Bancário,NRM5010173,20/01/2024,[],https://app.zapform.com.br/c/726/workflow/1617020,1617020,-,,,
1600639,Jurídico,MINAS TELECOMUNICAÇÕES LTDA,557999591485,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - NOSSA SENHORA DO SOCORRO,12,10,"699,9",5,Boleto Bancário,NRO5029544,05/08/2023,[],https://app.zapform.com.br/c/726/workflow/1600638,1600638,-,,,
1600641,Jurídico,JULIANO ROBSON COSTA AVELINO,553285027128,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,COPASA - SANTO ANTONIO DO AVENTUREIRO,12,10,120,10,Boleto Bancário,SXV5010300,10/04/2022,[],https://app.zapform.com.br/c/726/workflow/1600640,1600640,-,,,
1617025,Jurídico,F RAMOS DOS SANTOS LTDA,559188009147,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - BIO5010088,12,10,425,25,Boleto Bancário,BIO5010088,10/12/2024,[],https://app.zapform.com.br/c/726/workflow/1617024,1617024,-,,,
1617027,Jurídico,ADLLINK TELECOM PROVEDOR DE INTERNET LTDA,558399031764,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - IIW5010252,12,10,89,30,Boleto Bancário,IIW5010252,28/02/2023,[],https://app.zapform.com.br/c/726/workflow/1617026,1617026,-,,,
1600643,Jurídico,FORTE INTERNET TELECOMUNICACOES LTDA,556392490513,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE REINSTALAÇÃO POR VANDALISMO - BRADESCO - PAA DOIS IRMAOS DO TOCANTINS,12,10,180,25,Boleto Bancário,DIR5010003,25/05/2023,[],https://app.zapform.com.br/c/726/workflow/1600642,1600642,-,,,
1617029,Jurídico,MR JOMAR SERVICOS DE INTERNET LTDA,559281250059,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - BAE5010044,12,10,1000,20,Boleto Bancário,BAE5010044,20/02/2023,[],https://app.zapform.com.br/c/726/workflow/1617028,1617028,-,,,
1617031,Jurídico,VELOSO NET SERVICOS DE COMUNICACAO MULTIMIDIA EIRELI,559220201200,Cancelado,03/04/2025,04/06/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - UAI5010028,12,10,600,10,Boleto Bancário,UAI5010028,25/01/2022,[],https://app.zapform.com.br/c/726/workflow/1617030,1617030,-,,,
1600649,Jurídico,SOARES & PERUZZO LTDA,556734165959,Contratos Encerrados,31/03/2025,09/06/2025,-,Sem prioridade,WI-FI - AG CAARAPO - lista dos 152 links Bradesco,12,10,129,5,Boleto Bancário,CRP5010033,05/02/2024,[],https://app.zapform.com.br/c/726/workflow/1600645,1600645,-,,,
1617033,Jurídico,P. RODRIGUES NASCIMENTO,556684157534,Cancelado,03/04/2025,14/05/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - MIPA5010119,12,10,200,8,Boleto Bancário,MIPA5010119,08/02/2024,[],https://app.zapform.com.br/c/726/workflow/1617032,1617032,-,,,
1600652,Jurídico,ISP SERVICOS TELECOMUNICACOES EIRELI,5522998604789,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,WI-FI - AG SAO FRANCISCO ITABAPOANA - lista dos 152 links Bradesco,12,10,"99,9",15,Boleto Bancário,SFIA1930291,15/12/2022,[],https://app.zapform.com.br/c/726/workflow/1600650,1600650,-,,,
1617036,Jurídico,UBER LINK TELECOM,553496721097,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - ULA5015940,12,10,230,20,Boleto Bancário,ULA5015940,20/01/2024,[],https://app.zapform.com.br/c/726/workflow/1617035,1617035,-,,,
1600654,Jurídico,OURONET EIRELI,553187383662,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,COPASA - OURO BRANCO,12,10,380,5,Boleto Bancário,OUO5022116,06/11/2024,[],https://app.zapform.com.br/c/726/workflow/1600653,1600653,-,,,
1617038,Jurídico,ON TELECOM LTDA,57619423000101,Contrato Ativo,03/04/2025,10/06/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - ULA5016204,12,10,"975,30",5,Boleto Bancário,ULA5016204,05/02/2024,[],https://app.zapform.com.br/c/726/workflow/1617037,1617037,-,,,
1600656,Jurídico,ITABATA TELECOMUNICACOES LTDA,557399727714,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,WI-FI - AG NOVA VIÇOSA - lista dos 152 links Bradesco,12,10,85,15,Boleto Bancário,PTMA5010799,08/11/2024,[],https://app.zapform.com.br/c/726/workflow/1600655,1600655,-,,,
1617041,Jurídico,FIBRA ON SOLUCOES LTDA,5517996595126,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - SFL5010050,12,10,"119,9",15,Boleto Bancário,SFL5010050,15/11/2023,[],https://app.zapform.com.br/c/726/workflow/1617039,1617039,-,,,
1600658,Jurídico,LEONARDO VASCONCELOS SOUZA,558897710033,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,WI-FI - AG BELA CRUZ - lista dos 152 links Bradesco,12,10,"59,9",5,Boleto Bancário,BCZ5050450,05/07/2021,[],https://app.zapform.com.br/c/726/workflow/1600657,1600657,-,,,
1617043,Jurídico,ASSIS E COSTA LTDA,557791280488,Contratos Encerrados,03/04/2025,30/07/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - MMD5010208,12,10,500,10,Boleto Bancário,MMD5010208,10/02/2024,[],https://app.zapform.com.br/c/726/workflow/1617042,1617042,-,,,
1600660,Jurídico,EGR NET TELECOMUNICACOES LTDA,553195094324,Contratos Encerrados,31/03/2025,13/06/2025,-,Sem prioridade,COPASA - 4 LINKS MG,12,10,320,15,Boleto Bancário,BET5163901,15/07/2024,[],https://app.zapform.com.br/c/726/workflow/1600659,1600659,-,,,
1617045,Jurídico,ITS TELECOMUNICACOES LTDA,557134020916,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - CMTB5010127,12,10,"615,82",20,Boleto Bancário,CMTB5010127,20/01/2023,[],https://app.zapform.com.br/c/726/workflow/1617044,1617044,-,,,
1600662,Jurídico,COMPUSERVICE EMPREENDIMENTOS LTDA,559691677632,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PROJETO ESCOLAS CONECTADAS 10 - PEDRA BRANCA DO AMAPARI - PBRA 5010526,12,10,500,25,Boleto Bancário,PBRA5010526,25/03/2023,[],https://app.zapform.com.br/c/726/workflow/1600661,1600661,-,,,
1617047,Jurídico,GO Internet e Telecom LTDA,557122080888,Contrato Ativo,03/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE REMANEJAMENTO INTERNO - BRADESCO WI-FI - IP DEDICADO - WI-FI - AG SHOPPING LITORAL NORTE - LFS5102639,12,10,400,15,Boleto Bancário,LFS5102639,08/11/2024,[],https://app.zapform.com.br/c/726/workflow/1617046,1617046,-,,,
1600664,Jurídico,SL TELECOMUNICACOES LTDA,558291297289,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,Wi-Fi - AG SAO LUIS DO QUITUNDE - lista dos 152 links Bradesco,12,10,"99,99",25,Boleto Bancário,SLQ5011866,25/06/2021,[],https://app.zapform.com.br/c/726/workflow/1600663,1600663,-,,,
1600666,Jurídico,SERGIO MURILO DOS SANTOS FILHO,558881148025,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PAA CARIRE,12,10,110,5,Boleto Bancário,CIW5040248,05/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600665,1600665,-,,,
1600668,Jurídico,CENTRO.COM,558399018363,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PAA BANANEIRAS,12,10,115,25,Boleto Bancário,BNN5010507,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600667,1600667,-,,,
1600671,Jurídico,G6 INTERNET,553597297982,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - DELFIM MOREIRA MG,12,10,"159,9",25,Boleto Bancário,DFM5010240,25/10/2021,[],https://app.zapform.com.br/c/726/workflow/1600670,1600670,-,,,
1600673,Jurídico,IDC TELECOM LTDA,551147200800,Contratos Encerrados,31/03/2025,06/08/2025,-,Sem prioridade,MUDANÇA DE ENDEREÇO - NOVA TRANSPORTADORA SUDESTE SA - GUARAREMA,12,10,899,20,Boleto Bancário,GRM5010049,20/06/2023,[],https://app.zapform.com.br/c/726/workflow/1600672,1600672,-,,,
1600675,Jurídico,NET TOP TELECOM,558189467378,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA URGENTE - BRADESCO TACAIMBÓ,12,10,"79,9",15,Boleto Bancário,TAC5010396,15/02/2024,[],https://app.zapform.com.br/c/726/workflow/1600674,1600674,-,,,
1600677,Jurídico,SYNFIBER INTERNET LTDA,13559875000170,Contrato Ativo,31/03/2025,30/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA URGENTE - BRADESCO AG. PARNAGUA,12,10,150,25,Boleto Bancário,PNW5010319,25/12/2022,[],https://app.zapform.com.br/c/726/workflow/1600676,1600676,-,,,
1600679,Jurídico,NET POINT,559881423723,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,WI-FI PAA CENTRO NOVO DO MARANHAO - lista dos 152 links Bradesco,12,10,"119,9",25,Boleto Bancário,CTNO5010368,25/09/2021,[],https://app.zapform.com.br/c/726/workflow/1600678,1600678,-,,,
1600681,Jurídico,MICROLINK INFORMATICA COMERCIO E SERVICO LTDA,558535121005,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA URGENTE - BRADESCO ARATUBA,12,10,"69,9",15,Boleto Bancário,ATU5040141,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600680,1600680,-,,,
1600683,Jurídico,TURBO NETWORK SERVICOS DE COMUNICACAO E MULTIMIDIA LTDA,557531999999,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - FEIRA DE SANTANA,12,10,250,25,Boleto Bancário,FSA5130762,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600682,1600682,-,,,
1600685,Jurídico,CLICK INTERNET LTDA,558799561413,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PAA GRANITO,12,10,120,5,Boleto Bancário,GIT5010192,15/11/2023,[],https://app.zapform.com.br/c/726/workflow/1600684,1600684,-,,,
1600687,Jurídico,CONQUEST TELECOMUNICAÇÕES LTDA,553799885437,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE REMANEJAMENTO EXTERNO - ITAU - IP DEDICADO - AG 3068 - BONFIM MG,12,10,170,15,Boleto Bancário,BFM5010490,07/11/2024,[],https://app.zapform.com.br/c/726/workflow/1600686,1600686,-,,,
1600689,Jurídico,MEGA GRUPO DE TELECOMUNICACOES LTDA,553398092823,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - POCRANE MG,12,10,"79,99",25,Boleto Bancário,PRE5010678,25/04/2023,[],https://app.zapform.com.br/c/726/workflow/1600688,1600688,-,,,
1600691,Jurídico,ROALNET SOLUCOES WEB LTDA,555197339441,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 408 - Santa Clara do Sul,12,10,"125,9",25,Boleto Bancário,SCLS5010023,25/01/2023,[],https://app.zapform.com.br/c/726/workflow/1600690,1600690,-,,,
1600693,Jurídico,BORGES PEREIRA EIRELI,553534319250,Contratos Encerrados,31/03/2025,11/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG CAMBUI,12,10,169,25,Boleto Bancário,CBI5014851,29/10/2024,[],https://app.zapform.com.br/c/726/workflow/1600692,1600692,-,,,
1600695,Jurídico,CARANDAINET SERVICOS DE INTERNET LTDA,553130035223,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,REMANEJAMENTO INTERNO - 220 AG. SDWAN - AG CARANDAI,12,10,"159,9",25,Boleto Bancário,CRD5013942,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600694,1600694,-,,,
1600697,Jurídico,COELHO NETO PROVEDORES DE INTERNET LTDA,559884722616,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG DUQUE BACELAR,12,10,"99,9",25,Boleto Bancário,DQR5010226,08/09/2021,[],https://app.zapform.com.br/c/726/workflow/1600696,1600696,-,,,
1600699,Jurídico,HNS SERVICOS DE TELECOMUNICACOES EIRELI,557781447711,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG RIACHO DE SANTANA,12,10,"99,9",15,Boleto Bancário,RHS5010792,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600698,1600698,-,,,
1600701,Jurídico,NET HIOS PROVEDOR LTDA,553199815082,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - ENTRE RIOS DE MINAS MG,12,10,"159,9",25,Boleto Bancário,ERM5011632,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600700,1600700,-,,,
1600703,Jurídico,MASTER DATA TELECOMUNICACOES LTDA,553434318200,Contrato Ativo,31/03/2025,02/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG PRATA,12,10,199,25,Boleto Bancário,PRT5010144,25/03/2024,[],https://app.zapform.com.br/c/726/workflow/1600702,1600702,-,,,
1600705,Jurídico,PANNET SERVICOS ON LINE LTDA,555181893342,Contrato Ativo,31/03/2025,31/07/2025,-,Sem prioridade,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 160 - ENCANTADO/RS - LINK PRINCIPAL,8,10,"84,9",25,Boleto Bancário,ETD5010033,25/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600704,1600704,-,,,
1600707,Jurídico,GUAPNET SERVICOS EM TELECOMUNICACOES LTDA,558391971671,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG MAMANGUAPE,12,10,"149,9",25,Boleto Bancário,MME5014591,25/04/2023,[],https://app.zapform.com.br/c/726/workflow/1600706,1600706,-,,,
1600709,Jurídico,NETGAUCHA SERVICOS DE INTERNET LTDA,555197236359,Contrato Ativo,31/03/2025,03/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 155 - Arroio do Meio,12,10,"99,9",15,Boleto Bancário,AOI5010032,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600708,1600708,-,,,
1600710,Jurídico,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,Cancelado,31/03/2025,23/05/2025,-,Sem prioridade,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,12,10,122,20,Boleto Bancário,VNS5010030,20/02/2023,[],https://app.zapform.com.br/c/726/workflow/1287816,1287816,-,,,
1600712,Jurídico,EMINET TELECOMUNICACOES LTDA,553733511122,Contrato Ativo,31/03/2025,10/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - 220 AG. SDWAN - AG ARCOS,12,10,"114,50",15,Boleto Bancário,ACS5021724,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600711,1600711,-,,,
1600717,Jurídico,EBRANET COMERCIO E SERVICOS DE COMUNICACAO LTDA,555497098073,Contrato Ativo,31/03/2025,01/04/2025,-,Sem prioridade,PEDIDO DE MUDANÇA DE ENDEREÇO - QUERO-QUERO - LOJA 231 - VERANÓPOLIS/RS - LINK PRINCIPAL,12,10,122,20,Boleto Bancário,VNS5010030,20/02/2023,[],https://app.zapform.com.br/c/726/workflow/1287816,1287816,-,,,
1600721,Jurídico,TRAUDI INES SEHNEM,555198917394,Contrato Ativo,31/03/2025,01/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 144 - Vera Cruz,12,10,109,15,Boleto Bancário,VEZ5010037,15/02/2023,[],https://app.zapform.com.br/c/726/workflow/1600718,1600718,-,,,
1600723,Jurídico,"NEW CENTER INTERNET, ELETRONICA E INFORMATICA LTDA",555185269089,Contrato Ativo,31/03/2025,01/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 449 - Cruzeiro do Sul,12,10,150,25,Boleto Bancário,CZR5010029,25/02/2024,[],https://app.zapform.com.br/c/726/workflow/1600722,1600722,-,,,
1600725,Jurídico,INSTALACOES E MANUTENCOES GRILLO LTDA,555584230364,Contrato Ativo,31/03/2025,01/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 29 - Giruá,12,10,200,15,Boleto Bancário,GRA5010044,15/02/2024,[],https://app.zapform.com.br/c/726/workflow/1600724,1600724,-,,,
1600727,Jurídico,SKYNET TELECOMUNICACOES EIRELI,555596062255,Contrato Ativo,31/03/2025,01/04/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 80 - Catuípe,12,10,200,25,Boleto Bancário,CTU5010025,25/01/2023,[],https://app.zapform.com.br/c/726/workflow/1600726,1600726,-,,,
